Author,Comment,Published At
@ISRAHELL-TERRORIST-STATE,India,2023-12-08T08:40:32Z
@idensulingchanel7675,Ko laut kita bebas ya,2023-12-08T08:39:21Z
@idadosrib,"Ibaratnya, damai pemilik tanah hrs terganggu krn rohyangya,",2023-12-08T08:38:25Z
@royckn4562,Semoga bisa di bimbing dengan baik.,2023-12-08T08:37:15Z
@Qn03y,musingin.....usir ke negaranya aj,2023-12-08T08:37:01Z
@nowyoucansee1548,Sama seperti moyangnya yang mandi pake t*i sapi itu,2023-12-08T08:36:12Z
@sambo8780,Dulu dibela sekarang dihina😂. Semoga Rohingya betah di Indonesia😂😂😂,2023-12-08T08:35:32Z
@radenmas-jg3lc,Yg berwenang hrs bertindak cepat jngn sampai terjadi pertumpahan darah dngn penduduk lokal kami sebagai warga indonesia menanti ketegasan pemerintah cepat bosss...,2023-12-08T08:33:30Z
@sartonahnowak4204,"Sekali di kasih  kesempatn masuk ke Indonesia..mereka ngak akan keluar dari negara kita....dann mereka pada ahirnya nanti akan menjajah kita, menguasai negeri kita dari sedikit demi sedikit...jangan buarkan nasuk😮",2023-12-08T08:33:22Z
@mochmasyudi1021,Rindu PA 212 yg dulu pernah gelar aksi bela Rohingya 😂😂,2023-12-08T08:31:38Z
@PutraSanjaya-sb3bo,Usir,2023-12-08T08:30:39Z
@lufgun1216,DI JAJAH VERSI KASIHAN,2023-12-08T08:29:07Z
@excel493,"Lemah x berrti keamanan laut indo, sampai masuk  kapak asing, sungguh miris ,",2023-12-08T08:28:31Z
@abkstickerswork6104,Asli negara mana  .. Balikin,2023-12-08T08:28:30Z
@abkstickerswork6104,Orang kita merantau saja  ngontrak bos.. <br><br>Bayarrr... <br><br><br>Mau enaknya saja,2023-12-08T08:28:17Z
@indonesiadakwahsunnah9031,TNI AL kemana? laut indonesia  kok tak aman,2023-12-08T08:27:56Z
@MendhoDjoyo,Unhcr oon gak ngaca apa israel yg menjajah Palestina?,2023-12-08T08:27:35Z
@riezdwi4497,Suruh pulang ja indonesia bukan untuk nampung orang2 jorok.,2023-12-08T08:25:07Z
@bocildc5587,Mereka di terima saja kalau hafal alquran minimal 3 zuj dan razin sholat...selain syarat itu di pulangkan saja,2023-12-08T08:24:41Z
@azkailyas4184,"Harus diusir, pemerintah harus tegas, tolak rohingnya. Aneh jg kenapa bisa masuk dr jalur laut. Apakah tidak ada penjaga di batas laut.",2023-12-08T08:24:16Z
@imeldaimel3093,Usir aja lah,2023-12-08T08:22:45Z
@aguspecong5517,alesan k manusiaan itu cuma dalih doang,2023-12-08T08:22:18Z
@skeptism7473,"Aceh itu wilayah miskin, koruptor &amp; rawan azab<br>Udah jelas aceh gak bkal sanggup menolong rakyat rohingya , sdangkan mreka butuh prtolongan 😅😅<br>Seharusnya warga rohingya  prgi ke pulau jawa<br>Banyak habib yaman di sana<br>Mreka psti lebih faham dngn keadaan kalian , krna rkyat yaman juga mrasakan hal yg sama 😅😅😅",2023-12-08T08:20:57Z
@aguspecong5517,salah sendiri d kasih ati. ngapain kapal asing bisa masuk kaya ga ada yg jaga aja aneh,2023-12-08T08:20:46Z
@DanielSahumena-y2o,Kasihan ... mereka  muslim juga .... Tolong cari solusi bagi mereka .... 🙏🙏🙏,2023-12-08T08:19:07Z
@ariescepi5289,SAYA SEBAGAI WARGA JAWA TENGAH IKU MENOLAK KEDATANGAN KAUM BRINGAS ROHINGYA,2023-12-08T08:17:40Z
@ImSandiHuang,"Lololo, dulukan yang mau terima Rohinya kan Aceh, sampai ada statement kalo gasalah bunyinya kaya gini &quot;mereka ditolak dimana mana, tapi aceh menerima mereka&quot;, padahal pemerintah sudah tegas menolak, tapi warga aceh yang menerima bahkan sampai berinisiatif menjemput mereka di tengah laut. <a href=""https://www.youtube.com/watch?v=ApExODTo354"">https://youtu.be/ApExODTo354?si=VPGRhuEia6dskLPM</a>",2023-12-08T08:16:24Z
@babyskin8865,"Klo cabul itu pasti seperti orang banglades <a href=""http://sange.an/"">sange.an.</a>.. Mereka membawa nama islam tapi gak sholat. Mending nampung orang Palestina",2023-12-08T08:15:00Z
@Fiyantiasimah,Jual atau buang aja kelaut kalau dibantu malah ngelunjak kayak gitu,2023-12-08T08:14:11Z
@cirintos,Pemerintah pusatnya LAGI sibuk kampanye Pemilu,2023-12-08T08:10:31Z
@widoyoko2657,Harusnya dimakanannya dikasih obat bius semuanya.. habis itu diantarkan ke negaranya lagi.. makin banyak makin susah sistematis penanganannya...,2023-12-08T08:09:02Z
@ryanjosep8164,Usir aja tidak tau diri dasar beban manusia sampah,2023-12-08T08:08:32Z
@evamaria1590,Nanti diperkosa terus dinikahi minta tanah kayak malysia,2023-12-08T08:06:16Z
@miakim3871,Rakyat sendri tdk dibantu mlah pengungsi dibntu aneh negriku,2023-12-08T08:05:29Z
@idungGEDE,pindahkan saja menginap ke rumah menlu retno <br>disana pasti terjamin,2023-12-08T08:04:26Z
@evamaria1590,Dari awL sudah  saya katakam dari dulu,2023-12-08T08:03:21Z
@satriamaulidiamaulidia2860,Hati2 ih.. Cabul juga,2023-12-08T08:02:54Z
@bonbonme670,Keamanan perbatasan gmna ?.,2023-12-08T08:02:33Z
@osmiyanti7079,"<a href=""http://www.youtube.com/results?search_query=%23tolakunhcr"">#TolakUNHCR</a>",2023-12-08T08:02:22Z
@osmiyanti7079,"<a href=""http://www.youtube.com/results?search_query=%23usirrohingya"">#UsirRohingya</a>",2023-12-08T08:02:05Z
@osmiyanti7079,"<a href=""http://www.youtube.com/results?search_query=%23tolakrohingya"">#TolakRohingya</a>",2023-12-08T08:01:49Z
@kadrishort2598,Bisa syahadat nggak jangan jual agama bisa seenak jidat aja lu di ranah orang pakai hijab sama shalat aja sudah ketebak,2023-12-08T08:00:34Z
@Gito_sudrajat_45,Mana ni pro palestina tolong ini yang seagama di bimbing,2023-12-08T07:59:33Z
@ritasusanti648,Pulangkanlah pengungsi2 itu,2023-12-08T07:59:26Z
@fajrieskyyy22,negara besar kek gini gada tegas2nya mudah di sogok dan lain2 sampe kapan seperti ini?😂,2023-12-08T07:55:36Z
@syamin-zw3mn,Tolak,2023-12-08T07:53:40Z
@Meika-l3h,"Harap pemerintah mengembalikan mereka secepat,,",2023-12-08T07:53:29Z
@syahritulank8890,Saya sebagai pemuda Indonesia tidak respect dengan adanya pengungsi Rohingya,2023-12-08T07:52:13Z
@nikdah7196,Itu cewek yg baju biru laut harus tanggung jawab,2023-12-08T07:48:19Z
@Lim188,"Tu kan keinginan warga aceh, dulu kan samapai marah2 sama pemerintah karena menolak pengungsi Rohingya, sekarang ya makan hasil nya..😂😂😂",2023-12-08T07:47:59Z
@alieethambayong3527,"Usir rohingya, mereka bakal jadi dampak buruk bagi Indonesia kedepannya",2023-12-08T07:46:19Z
@WarniWarni-u5u,Jangan diterima itu orang bandal bandel disuruh pulang aja uda bikin repot aja,2023-12-08T07:45:20Z
@alieethambayong3527,"Malaysia menolak rohingya karena takut akan dampak negatif yang akan terjadi di negaranya, terus Indonesia mau menerimanya ???<br>Woyy pemerintahhh buka matamu",2023-12-08T07:45:06Z
@rokembut4496,"Bukan pengungsi cuk, itu orang2 kaburan dari negaranya, imigran ilegal<br> <br>Turun dari kapal masih segar, bugar, mereka brgkat dg kapal besar, ditengah laut dioper ke kapal kayu, biar seolah-olah mengenaskan",2023-12-08T07:43:48Z
@Aditailorexclusive,Di balikan LG,2023-12-08T07:42:25Z
@laluhandika3660,"Untuk Pemerintah Indonesia, kasihani saudara kami yg di Aceh.<br>Tolong urus itu pengungsi Rohingya pulangkan ke negara asal nya, jng sampai membebankan warga Aceh....",2023-12-08T07:38:43Z
@mrputin9952,Munawaratul panteeek,2023-12-08T07:38:10Z
@mrputin9952,"Itu yg pake baju unhcr tarik hajar,  kerena mereka yg bikin rusuh",2023-12-08T07:36:55Z
@coolcastfull,"🙄 Hmmm... Kemana yah sekarang orang2 Indonesia yang dulu teriak-teriak : &quot;Save ROHINGYA........!!!!&quot;, &quot;Bela saudara seukhuwah..&quot;",2023-12-08T07:34:52Z
@nanirustam8330,usir rohingya anjj bubarkan UNHCR,2023-12-08T07:34:23Z
@Abi_Ibrahim,"Teringat, seorang pezina - pelacur yg diampuni seluruh dosanya oleh Allah hanya karena memberi minum seekor Anjing secara Ikhlas, Masya Allah ✨🍀🌻❄️🌺. <br>Bagaimana jika menolong seorang manusia ?? Apalagi Hamba-Nya yang Muslim ?? Dan jumlahnya lebih dari 1 orang ?? ...... Ampunan &amp; Pahala penuh Kenikmatan seperti apakah yang akan Allah &#39;Azza wa Jalla berikan untuknya ?? <br>💐🏞️🕌🌺💎🌳🌤️🌅🌈",2023-12-08T07:33:25Z
@fansa6143,Pejabat kita mana nih ... Pertimbangkan tuh ... Jgn cuan2 aja yg dipikirin. Pengungsi ini ngeri2 gmn ... Waspada,2023-12-08T07:33:05Z
@shaumicntp_,"Woi pemerintah Bergerak tegaslah,, pulang kan jak ke kampung asalnya...😡",2023-12-08T07:32:30Z
@syahrulramadhan-ou2ds,Unhcr nya org rohingya smua itu,2023-12-08T07:29:37Z
@MrGundulpacul,Wow...lebih dari 1000 jiwa...,2023-12-08T07:29:11Z
@airachanel6558,Tolak saja jika sudah mengganggu,2023-12-08T07:28:08Z
@MsRon-Q,Usir Rohingnya dari Indonesia,2023-12-08T07:27:17Z
@Alfiyahnor,"Udah terang2 keturunan india Bangladesh,mestilah jorok ,ky gini Masih ditampung mrka masing2 Ada keturunan negara knp gk dibangladesh sj ,mn ni unchr",2023-12-08T07:25:02Z
@orokana_isuramu,Persis seperti pengungsi2 Timteng di Eropa! Usir semua pengungsi non-produktif. 🔥<br>National interest first!,2023-12-08T07:22:44Z
@Anak-bangsa1,indonesia negara yg ber adab negara santun.  Sebaiknya orang orang kaya gt jngn di biarkan tinggal di negara kita lama lama bisa ngelunjak.  Hanya akan merepotkan anggaran negara aja nantinya mending urus aja rakyat asli indonesia,2023-12-08T07:22:14Z
@RancakProject,Kalau sudah tidak sopan dalam negeri   indonesia...lebih baiknya pulangkan paksa ke negaranya....jngan sampai mereka diam&quot; jadi penyusup untuk negeri kita ..,2023-12-08T07:21:39Z
@Elyanaa-999,"USIR SAJA DARI INDONESIA, KEMBALIKAN ROHINGHYA KE TEMPAT ASALNYA<br>UTAMAKAN RAKYAT INDONESIA SENDIRI",2023-12-08T07:19:12Z
@evafitriah8531,Kenapa gak orang Palestina sih yang kesini.😢,2023-12-08T07:17:19Z
@KIFFANDREW,Bangla &amp; rohingya muslim cabul.. Jago membiak udah jadi manusia digiring ke negara orang,2023-12-08T07:16:49Z
@naylaazahra3554,"TOLAK ROHINGYA,,Jangan mau menampung Masyarakat Rohingya,, dari pada nampung Rohingya bagus lagi nampung orang Palestina Uda jelas akhlak nya bagus,, Rohingya gak semuanya muslim,,,<br>Jangan mau dijajah,,",2023-12-08T07:16:35Z
@kokotribal-nx7ri,TNI AL MANA ??? POLISI LAUT MANA ??? TIDUR ????,2023-12-08T07:13:39Z
@babahiloo5030,Mana presiden jokowi,2023-12-08T07:12:57Z
@mahendraoctavianto4473,"Pantes kabur dari negaranya, kelakuannya kek gitu, jangan di terima di Indonesia pak, jaga kedaulatan NKRI, nanti buat kerusuhan malah nyusahin Indonesia.",2023-12-08T07:06:25Z
@rgjk_,INGGRIS ADALAH DALANGNYA,2023-12-08T07:06:11Z
@veronicavinca6566,Dulu bela bela suku rohingnya krn agama  skrang mla bnci blm lgi pengungsi Palestina yg d bela belain krna agama bgaimna klo dtang itulah kbodohan masyarakat Indonesia yg mda terprovokasi dgn dalil agama... Mammmmpusssssss kwkwkwkwkw,2023-12-08T07:06:01Z
@wendyprajogo8392,Di tampung di rmh y Anis<br>Di calon presidennya,2023-12-08T06:59:30Z
@LilisLilis-o3y,"Tolong usir rohingnya , sebelum pwmilu",2023-12-08T06:58:32Z
@DeandraSaputra,ngapain juga dulu Aceh menerima,2023-12-08T06:58:20Z
@RifkiAditya-qw1ib,USIR ( UNHCR ) = ORANG - ORANG BANGLADESH <br>PENJAJAH TANAH MALAYSIA <br>MALING TANAH MALAYSIA,2023-12-08T06:54:19Z
@RifkiAditya-qw1ib,ISIR ( UNHCR ) = ORANG - ORANG BANGLADESH <br>PENJAJAH TANAH MALAYSIA<br>MALING TANAH MALAYSIA,2023-12-08T06:52:25Z
@SaepulRohman-rf9bq,Pindahin aja ke pulau sentinel imigran ilegal rohingya.. 😅,2023-12-08T06:52:14Z
@t-rex494,"usir usir, jangan sampe jadi bom waktu jika merek bertambah banyak ..",2023-12-08T06:50:57Z
@sarahastika9860,Tembakin ajq kapalnya klo mau ke indo..coba tegqs kyk singapore,2023-12-08T06:49:45Z
@zueiyyinaaul6308,"Harus di didik ditegasi dikasih tau cara, dinasehati",2023-12-08T06:49:15Z
@susilozilow,Usir aja biar hidup dilaut...usir...,2023-12-08T06:48:45Z
@sukardisukardi452,Dulu waktu di Mianmar di bela2. Skarang ditolak. Mungkin karena sudah melihat dan merasakan sendiri.,2023-12-08T06:48:28Z
@AamAmey,Kenapa ga di balikin aja ke negaranya... mudah mudahan cepat di pulangkan .bikin ribet,2023-12-08T06:47:34Z
@mentarisenja8280,JAGA KETAT PERAIRAN NKRI DARI MASUKNYA KAPAL ASING!!!<br>JIKA TETAP KEKEH MASUK WILAYAH NKRI TENGGELAMKAN!!!!,2023-12-08T06:46:11Z
@marsha1819,"kalian yg kasih numpang kalian yg protesss,, mamakn tuhhh,, belajar bantu orang indonesia yg kesusahan dulu deh,,",2023-12-08T06:45:44Z
@DewiYuli-z9j,"Tolong lah pemerintah , jngan kecewa kan pribumi , balikan aja Rohingya ke asal nya , warga Indonesia aja masih banyak yg susah rumah masih ngontrak ,",2023-12-08T06:44:37Z
@TinaZaky-k4f,Intinya. Kalo kita numpang di tempat orang musti tau diri,2023-12-08T06:44:27Z
@alexponsel5820,ACEH PUNGOH..,2023-12-08T06:44:13Z
@harimharim4575,Israel persi 2,2023-12-08T06:43:22Z
@sagatasagata4923,🤣🤣SALAH NYA ..MEREKA DI KASIH NAEK KE DARATAN..KALO YG DI TOLONG HEWAN YA GINI NI,2023-12-08T06:38:31Z
@andrigaul8751,"Apakah kbnyakan dr mereka muslim yg taat? Seperti selalu sholat 5 waktu atau bisa baca Alquran?? Sepertinya mereka harus di uki coba ,, mana tau merrka hnya menyamar",2023-12-08T06:35:00Z
@aidilanggapratama3417,Kumpulin terus bakar,2023-12-08T06:33:41Z
@akunpubgbarukingjefri2403,ITU LAUT GA ADA YG JAGA YA? KOK BEBAS AMAT ORG LUAR MASUK?,2023-12-08T06:31:26Z
@d.satriabentarpakhoy3615,Usir aja,2023-12-08T06:28:18Z
@novitaakbar2090,Kemana penjaga Laut Indonesia TNI AL.😢,2023-12-08T06:25:17Z
@novitaakbar2090,Sebaiknya di pulangkan kembali..,2023-12-08T06:23:58Z
@dickyj6788,Panggil aja tentara myanmar pasti kabur tu roheng yo,2023-12-08T06:21:48Z
@ordinarynetizen1734,Ga heran kalau mereka diusir dari negaranya sendiri.,2023-12-08T06:21:19Z
@jarotwidodo5616,TNI AL...pg ngapain??????ada kapal asing masuk ke RI...sampai mendarat tdk kog kesanya tidak tahu???,2023-12-08T06:20:45Z
@s.julaiha8420,Harus di bom di laut 😂😂,2023-12-08T06:19:03Z
@fatimahfatimah9704,😢 usir aja ngapain nampung manusia GK tau dr😂😂,2023-12-08T06:18:05Z
@syabahnazlaila8783,Segera di deportasi dari INDONESIA,2023-12-08T06:17:36Z
@mamaelin2022,Maaf ya rohingnya......aduh...indonesia jg udah pusing...kalian blm bisa dapet suaka...barangkali di kutup masih ada...maaf ya,2023-12-08T06:17:01Z
@gecolharahap9074,😂😅,2023-12-08T06:15:38Z
@marwanto9506,Smua pengungsi keluarkan dari indonesia. Jgn cm dari rohingya. Yg dari timteng juga pulangkan,2023-12-08T06:12:59Z
@bmw335hdk2,"<a href=""https://www.youtube.com/watch?v=C6NWx7UtTHA&amp;t=184"">3:04</a> mau lihat antek Israel Zionist?",2023-12-08T06:11:43Z
@rinbunsinurat4938,Itu yg di mauin Anies jgn kemauan Anies Krn Anies pun asa usul dari sana.,2023-12-08T06:11:21Z
@bmw335hdk2,Usir UNHCR anjING,2023-12-08T06:08:28Z
@AYO_BERMAIN1166,Kurang tegas Indonesia.... Usir aja,2023-12-08T06:05:37Z
@Eshasaputra93,Kenapa d trima dr dulu😂😂😂,2023-12-08T06:04:02Z
@agoenk_ch,"Knp bsa kecolongan ya ada kpal asing masuk ko bsa gk tau, apa emg sdh di rencanakan.",2023-12-08T06:02:39Z
@DadiSurya-e5q,Usir saja,2023-12-08T06:00:50Z
@arvitaalsari9830,"Pulangkan mereka, pemerintah harus tegas",2023-12-08T06:00:01Z
@WidaTita,"Usir kembalikan kenegara asal nya ,klu mau bantu lihat rakyat indonesia jga masih banyak yg harus di bantu ,masih banyak pengaguran dan orang yg tidur di jln jln",2023-12-08T05:59:36Z
@bakpiamanis4620,"Kl pemerinth pusat menyerahkn ke pemerint daerah, ya sdh masyrkt rame2 usir mereka semua, jgn ada lg di pantai, segel garis pantai ny, kl ngk bgt, pemrinth semua plin plan, lempar sana lempar sini, saat ny kekuatan masyrkt yg bergerak...",2023-12-08T05:59:19Z
@beaconing7689,"tidak heran kenapa Nyanmar membanta1 kaum itu, ternyata kelakuannya meresahkan 😂",2023-12-08T05:58:03Z
@grogimade1130,"Jangan biarkan BENALU hidup di indonesia,,,Ayo dukung warga Aceh utk mengusir WABAH penyakit,yg akan membuat susah dikemudian hari.",2023-12-08T05:56:55Z
@NurHayati-kp8fc,Kasih obat tidur lalu masukan ke kapal pulangkan ke Myanmar,2023-12-08T05:52:43Z
@MizanHossen-m2u,Jngan di biar kan rohinga masuk indonsia...itu bhy...,2023-12-08T05:51:27Z
@Ruang_JahitCo,Anggota UNHCR cari akunnya kita komentar disitu,2023-12-08T05:51:14Z
@Hello.Gee.I,bubarin aja itu unhcr,2023-12-08T05:50:56Z
@asy_rul678,Awalnya ngungsi lama lama menetap tambah lama jadi menetap permanen makin lama disitu jual tempat abis itu beli tanah dikota klo sudah jadi warga kota timbul ide bikin negara sendiri setelah berhasil bentuk negara dijajahlah org asli disitu <br>Begitulah orang israel jajah tanah palestina,2023-12-08T05:49:59Z
@wahyuarwaniprasetiyo3670,SDM sih,2023-12-08T05:48:22Z
@ahmadsubagya2562,Kok bisa lolos begitu ya orang asing masuk tanah indonesia??? Apakah gada patroli lautt kah????,2023-12-08T05:48:19Z
@connectun2394,Masyarakat harus d siapin senjata biar trkendali😅😅,2023-12-08T05:45:03Z
@cristianhadiwijaya4707,"seharusnya tau dong, merka punya budaya jorok.. wajar orang aceh menolak",2023-12-08T05:45:00Z
@los3855,Mungkin kalau pengungsi Palestina (Arab) yg secara fisik jauh lebih cantik dan ganteng akan diterima. Ini masalah diskriminasi ras saja kalau warga tidak mau terima.,2023-12-08T05:44:45Z
@channelwatching4788,"ROHINGNYA BAHAYA nanti di masa depan, nanti anak cucu cicit kita bagaimana?<br>Semoga segera pergi Rohingnya.",2023-12-08T05:44:35Z
@rizaldjamaluddin8188,Usiirrr saja pengungsi tidak tau diri.... Kemana ini peran pemerintah....,2023-12-08T05:43:06Z
@MuhammadYusran-zg3ln,Mereka cocok di bangla..muka sama..jorok nya juga sama,2023-12-08T05:42:35Z
@andijibarifai1967,"oohhhhh, apakh mereka itu tdk menerapkan islam dlm k hidupan. apakh merekh benar2 org islam.",2023-12-08T05:40:18Z
@ayulestari8537,USIR SEKARANG,2023-12-08T05:39:42Z
@cikgupintar5451,Pulangkan ke negara asal nya aja.. di Indonesia masih banyak yang hidup susah . Kejadian baru terjadi bapak bunuh 4 orang anak nya karna kesulitan ekonomi...,2023-12-08T05:39:41Z
@Mosportofficial,Kapal reot rohingya aja lolos dari pantauan apalagi narkoba,2023-12-08T05:37:18Z
@bumipertiwimakmursejahtera,"Pantesan dibuang di negaranya, ga heran lah",2023-12-08T05:37:00Z
@bundadhany9394,Negri jiran dah menolak lha indonesia kok bisa ya nampung org org yggak berterimakasih .. usiiiiiirrr,2023-12-08T05:36:37Z
@Herman_aku,Bukan cuma warga aceh kami se indonesia menolak pengungsi rohiniya bikin resah saja,2023-12-08T05:34:39Z
@sulisnaufit5934,Kedaulatan ada ditangan Rakyat. Klo Rakyat menolak. Kenapa masih dilanjutkan trs...?,2023-12-08T05:34:11Z
@febriyansyah8610,Ibarat. Akar Benalu.   Menumpang. Dipohon<br>Dan sedikit demi sedikit menguasai. Pohon tersebut.,2023-12-08T05:33:55Z
@sulisnaufit5934,Angkatan Laut lagi apa ya .. kok bs masuk bebas sampe banyak bgt...,2023-12-08T05:32:02Z
@malinabidin6079,"Bila dibiarkan lama-lama, jadi tambah urusan, tambah ruwet tambah pusing, sudah pulangkan saja!!!, sebelum terlambat.",2023-12-08T05:31:51Z
@saepudin333,"dripada nampung rohingya mending nampung korban lapindo,,brapa banyak rmh yg tergerus lumpur😊😊😊",2023-12-08T05:30:37Z
@Catzy99,"Perama dtng lngsng foto satu prrsatu dengan papan tulis tang tertulis namanya dlm bhs indo, jadi kalo kabu gampang dinciriin mukanya",2023-12-08T05:30:28Z
@anitamiura4440,Apakah mereka benar muslim? Karena kabarnya mereka tidak bisa dan tidak tahu surah alfatihah,2023-12-08T05:28:31Z
@winschannel3018,"Kami seluruh masyarakat Indonesia bersedia menampung warga rohingya, mereka juga manusia butuh perlindungan, makan, dan kehidupan yang layak, kalian oknum2 sampah jangan buat hoax tentang orang2 rohingya. Kami masyarakat Indonesia siap berperang melawan oknum yang tidak suka,menindas, dan buat hoax ke kaum rohingya, kami masyarakat Indonesia siap membela kaum Muslim rohingya yang tertindas.",2023-12-08T05:26:30Z
@aminhasan7880,"Penting,karakter,budaya yg berbeda. Jika semua negara tdk diterima, jd ada &quot;sesuatu&quot;. Bangsa kita ramah dan baik, jangan sampai di manfaatkan.",2023-12-08T05:26:00Z
@vanyacelluler8314,Jangan sampai sikap baikmu dibalas lain oleh mereka setelah mereka nyaman disini. Kami perjuangkan indonesia dr nol dari tumpah darah. Dan warga lain msh bnyak yg membutuhkan. Buat apa merawat warga asing sdangkan warganya sendiri masih bnyak yg kekurangan.Faham,2023-12-08T05:25:39Z
@jirinmuhajirin3751,Usir mereka ke negaranya,2023-12-08T05:19:41Z
@ispbali4439,siapa yang import kekacauan ini ya ???,2023-12-08T05:18:32Z
@nrchannel2,sejak awal ydah diingatkan tapi masyarakat yg nerima gak mau dengar. kalo udah gini baru ngrasain,2023-12-08T05:16:29Z
@sonihidayatulloh9242,"Keamanan di laut aceh sangat lemah payah 👎<br>Kenapa tidak ditahan dan balikan saja, masuk ke wilayah negara orang itu ADALAH PELANGGARAN pasti ada sanksinya bkn dijamu dimanja2 bnyk org asli indonesia yg miskin yg prlu bantuan, maaf hrus brkta kasar tp memang bgst dah emosiny liatnya",2023-12-08T05:15:20Z
